periode_data,wilayah,kecamatan,nama_lokasi,latitude,longitude,periode_pemantauan,parameter,baku_mutu,nilai
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Barat",Tambora,"Duri Utara",-6.155,106.8031389,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Pusat","Johar Baru",Galur,-6.175588889,106.8545806,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Pusat","Johar Baru",Galur,-6.175588889,106.8545806,"Periode 2 (Musim Kering)",IP,N/A,0.5
2024,"Kota Adm. Jakarta Pusat","Johar Baru",Galur,-6.175588889,106.8545806,"Periode 2 (Musim Kering)",Status,N/A,baik
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Total Coliform",0,100
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Temperatur,N/A,30.85
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,360
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Kekeruhan,3,79.3
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Warna,10,5
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",pH,N/A,6.22
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,1.7
2024,"Kota Adm. Jakarta Selatan",Tebet,Manggarai,-6.217736111,106.8515472,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.017
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,3.18
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.75
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Salinitas,N/A,0.02
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,6
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,500
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",ORP*,N/A,69
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Deterjen,0.05,0.03
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,11.88
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Pusat","Johar Baru",Galur,-6.175588889,106.8545806,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",IP,N/A,8.1
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Temperatur,N/A,30.9
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,870.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Kekeruhan,3,2.105
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Warna,10,13
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",pH,N/A,8.825
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,0.7
2024,"Kota Adm. Jakarta Barat",Tamansari,Maphar,-6.15415,106.8191,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.006
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.01
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.01
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Salinitas,N/A,0.07
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,3.95
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,1328
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",ORP*,N/A,-124
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Deterjen,0.05,0.08
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,9.07
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Pusat",Gambir,Gambir,-6.179359,106.820188,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Timbal,N/A,0.02
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",IP,N/A,2.4
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Temperatur,N/A,29.45
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,197.5
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Kekeruhan,3,1.535
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Warna,10,3
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",pH,N/A,5.485
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,13
2024,"Kota Adm. Jakarta Utara",Cilincing,Marunda,-6.122472222,106.9596111,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.02
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.29
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Salinitas,N/A,2
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,5.1
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,294
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",ORP*,N/A,108.5
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Deterjen,0.05,0.03
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,2.24
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Pusat",Gambir,"Gambir 231",-6.18306,106.82373,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",IP,N/A,2.4
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Temperatur,N/A,29.05
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,345
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Kekeruhan,3,4.5
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Warna,10,5
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",pH,N/A,7.29
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,2.3
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Melawai,-6.248401,106.802787,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.003
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.09
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.22
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Salinitas,N/A,0.02
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,4.4
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,490
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",ORP*,N/A,-3
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Deterjen,0.05,0.03
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,8.28
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Gandaria Selatan",-6.27052,106.7938,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",IP,N/A,2
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Temperatur,N/A,29.95
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,181.5
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Kekeruhan,3,0.3
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Warna,10,1
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",pH,N/A,6.575
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,6.4
2024,"Kota Adm. Jakarta Pusat",Menteng,Menteng,-6.203611111,106.8444444,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.002
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.01
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.19
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Salinitas,N/A,2
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,3.95
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,273
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",ORP*,N/A,45
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Deterjen,0.05,0.08
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,1.55
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru","Gandaria Utara",-6.257356,106.788091,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",IP,N/A,1.7
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Total Coliform",0,500
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Temperatur,N/A,30.65
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,145
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Kekeruhan,3,2.15
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Warna,10,1
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",pH,N/A,6.815
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,3.9
2024,"Kota Adm. Jakarta Selatan",Setiabudi,"Menteng Atas",-6.222027778,106.8383056,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.09
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.01
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Salinitas,N/A,0.01
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,6.6
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,200
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",ORP*,N/A,30.5
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Deterjen,0.05,0.04
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,1.13
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",IP,N/A,10.3
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Status,N/A,berat
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Temperatur,N/A,29.7
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,1186.5
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Kekeruhan,3,4.74
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Warna,10,7
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",pH,N/A,7.14
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,1.5
2024,"Kota Adm. Jakarta Selatan",Tebet,"Menteng Dalam",-6.234819444,106.8365556,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.02
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Mangan (Mn) terlarut",0.1,0.06
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Salinitas,N/A,0.145
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Oksigen terlarut (DO)",4,6.1
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Daya Hantar Listrik",N/A,1779
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",ORP*,N/A,3
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Deterjen,0.05,0.07
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)","Zat Organik (KMnO4)",10,3.92
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 1 (Musim Hujan)","Air Raksa",N/A,0.0009
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Gelora,-6.210758,106.796411,"Periode 2 (Musim Kering)",Kadmium,N/A,0.005
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Timbal,N/A,0.01
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",IP,N/A,2.8
2024,"Kota Adm. Jakarta Barat",Tamansari,Glodok,-6.1465,106.8132222,"Periode 2 (Musim Kering)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)","Escherichia coli",0,100
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)","Total Coliform",0,100
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)",Temperatur,N/A,28.75
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)","Total Dissolve Solid",300,168.5
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)",Kekeruhan,3,1.455
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)",Warna,10,1
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)",pH,N/A,7.5
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)","Nitrat (sebagai NO3) (terlarut)",20,10.1
2024,"Kota Adm. Jakarta Barat",Kembangan,"Meruya Selatan",-6.214627,106.736433,"Periode 2 (Musim Kering)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Pusat",Menteng,Gondangdia,-6.188797222,106.838825,"Periode 2 (Musim Kering)","Besi (Fe) (terlarut)",0.2,0.03
